Country,CatalogNumber,AudioURL
Botswana,FW04371_103,http://www.folkways.si.edu/young-children-in-mochudi/tribal-songs-of-batswana-i-am-the-hare-that-stays-in-the-road/world/music/track/smithsonian
Botswana,FW04316_102,http://www.folkways.si.edu/five-male-dancers-with-12-women-singers/giraffe-dance-song/world/music/track/smithsonian
Botswana,FW04487_109,http://www.folkways.si.edu/childrens-song-5/world/music/track/smithsonian
Botswana,FW04315_201,http://www.folkways.si.edu/recorded-in-kauri/te-bow-with-two-womens-voices/world/music/track/smithsonian
Botswana,FW04487_209,http://www.folkways.si.edu/men-dancing-around-a-fire/world/music/track/smithsonian
Botswana,FW04487_114,http://www.folkways.si.edu/dance-music-2/world/music/track/smithsonian
Botswana,FW04487_102,http://www.folkways.si.edu/thumb-played-metal-instrument-2/world/music/track/smithsonian
Botswana,FW04371_207,http://www.folkways.si.edu/twenty-women-from-tsetseng/basarwa-bushmen-selections-basarwa-song-2/world/music/track/smithsonian
Botswana,FW04371_108,http://www.folkways.si.edu/older-women-in-the-village-of-gabane/tribal-songs-of-batswana-at-home-it-rains-heavily/world/music/track/smithsonian
Botswana,FW04316_201,http://www.folkways.si.edu/young-san-man/trees-dance/world/music/track/smithsonian
Botswana,FW04371_211,http://www.folkways.si.edu/a-young-masarwa-gentleman-recorded-in-kang/basarwa-bushmen-selections-basarwa-instrumental-selection-setinkane-mbira/world/music/track/smithsonian
Botswana,ILAMTR109B_101,http://www.folkways.si.edu/group-of-kwena-men/lekwa-retswang-teng-resentse/track/smithsonian
Botswana,ILAMTR112_101,http://www.folkways.si.edu/group-of-8-lete-men/mogalepetla-nong-tsa-noka-e-kgolo/track/smithsonian
Botswana,FW04371_101,http://www.folkways.si.edu/young-school-children-of-the-bakgaladi-group/tribal-songs-of-batswana-oh-a-shoe-oh-a-shoe/world/music/track/smithsonian
Botswana,FW04487_207,http://www.folkways.si.edu/women-singing-2/world/music/track/smithsonian
Botswana,FW04487_104,http://www.folkways.si.edu/thumb-played-metal-instrument-4/world/music/track/smithsonian
Botswana,FW04371_102,http://www.folkways.si.edu/young-school-children-of-the-bakgaladi-group/tribal-songs-of-batswana-i-am-happy/world/music/track/smithsonian
Botswana,FW04315_106,http://www.folkways.si.edu/tikay/sitengena-with-one-mans-voice/world/music/track/smithsonian
Botswana,FW04487_108,http://www.folkways.si.edu/childrens-song-4/world/music/track/smithsonian
Botswana,FW04315_104,http://www.folkways.si.edu/tashay-kumsi/gut-hunting-bow-with-one-mans-voice/world/music/track/smithsonian
Botswana,FW04371_210,http://www.folkways.si.edu/young-masarwa-gentleman-recorded-in-kang/basarwa-bushmen-selections-basarwa-instrumental-selection-setinkane-mbira/world/music/track/smithsonian
Botswana,ILAMTR109B_102,http://www.folkways.si.edu/group-of-kwena-men/he-ba-bua-kgethwa-ba-eme/track/smithsonian
Botswana,FW04487_208,http://www.folkways.si.edu/conversation-3/world/music/track/smithsonian
Botswana,ILAMTR112_106,http://www.folkways.si.edu/group-of-about-40-lete-women/tebele-ya-sila-ya-gaila/track/smithsonian
Botswana,FW04315_103,http://www.folkways.si.edu/tuma-we/gut-hunting-bow-solo/world/music/track/smithsonian
Botswana,FW04487_201,http://www.folkways.si.edu/thumb-instrument/world/music/track/smithsonian
Botswana,FW04371_106,http://www.folkways.si.edu/high-schools-members-of-the-girl-guides-of-molepolole/tribal-songs-of-batswana-i-have-a-pain/world/music/track/smithsonian
Botswana,FW04487_101,http://www.folkways.si.edu/thumb-played-metal-instrument/world/music/track/smithsonian
Botswana,FW04487_204,http://www.folkways.si.edu/conversation-2/world/music/track/smithsonian
Botswana,FW04487_202,http://www.folkways.si.edu/thumb-played-metal-instrument-5/world/music/track/smithsonian
Botswana,FW04315_203,http://www.folkways.si.edu/recorded-in-botswana/sitengena-solo-rain-song/world/music/track/smithsonian
Botswana,FW04316_101,http://www.folkways.si.edu/a-large-group-with-25-women-singers-and-12-men-dancers/giraffe-dance-song/world/music/track/smithsonian
Botswana,FW04371_107,http://www.folkways.si.edu/older-women-in-the-village-of-gabane/tribal-songs-of-batswana-yes-yes-oh-oh/world/music/track/smithsonian
Botswana,FW04371_205,http://www.folkways.si.edu/twenty-men-from-mochundi/tribal-songs-of-batswana-give-us-the-signal-to-fight/world/music/track/smithsonian
Botswana,FW04487_110,http://www.folkways.si.edu/childrens-song-6/world/music/track/smithsonian
Botswana,FW04487_111,http://www.folkways.si.edu/childrens-song-7/world/music/track/smithsonian
Botswana,FW04487_206,http://www.folkways.si.edu/women-singing/world/music/track/smithsonian
Botswana,ILAMTR112_105,http://www.folkways.si.edu/group-of-about-40-lete-women/baroka-rifeng-rifeng/track/smithsonian
Botswana,FW04315_102,http://www.folkways.si.edu/hwan/metal-pluriarc-with-one-womans-voice/world/music/track/smithsonian
Botswana,FW04487_205,http://www.folkways.si.edu/conversation-with-women-singing/world/music/track/smithsonian
Botswana,ILAMTR112_103,http://www.folkways.si.edu/group-of-about-30-lete-women/konyane-ga-ga-bo-ke-kae/track/smithsonian
Botswana,FW04487_106,http://www.folkways.si.edu/childrens-song-2/world/music/track/smithsonian
Botswana,FW04487_210,http://www.folkways.si.edu/men-dancing-around-a-fire-2/world/music/track/smithsonian
Botswana,FW04371_109,http://www.folkways.si.edu/older-women-in-the-village-of-gabane/tribal-songs-of-batswana-we-come-from-the-forest/world/music/track/smithsonian
Botswana,FW04371_113,http://www.folkways.si.edu/older-women-in-the-village-of-gabane/tribal-songs-of-batswana-it-is-in-the-tall-grass-the-shy-porcupine/world/music/track/smithsonian
Botswana,FW04371_110,http://www.folkways.si.edu/older-women-in-the-village-of-gabane/tribal-songs-of-batswana-the-rain-hey-it-is-raining/world/music/track/smithsonian
Botswana,FW04316_104,http://www.folkways.si.edu/two-women-singing/giraffe-dance/world/music/track/smithsonian
Botswana,FW04371_201,http://www.folkways.si.edu/a-small-froup-of-women-from-mochudi/tribal-songs-of-batswana-lets-go-to-the-river/world/music/track/smithsonian
Botswana,FW04371_104,http://www.folkways.si.edu/older-children-in-nmankgodi/tribal-songs-of-batswana-when-they-are-playing-their-whistles-praise-ululate-them/world/music/track/smithsonian
Botswana,FW04371_105,http://www.folkways.si.edu/high-schools-members-of-the-girl-guides-of-molepolole/tribal-songs-of-batswana-drive-away-the-birds/world/music/track/smithsonian
Botswana,FW04315_206,http://www.folkways.si.edu/hwan/metal-pluriarc-with-one-womans-voice-2/world/music/track/smithsonian
Canada,FW03505_206,http://www.folkways.si.edu/kenneth-peacock/jimmy-whalen/world/music/track/smithsonian
Canada,FW03560_110,http://www.folkways.si.edu/jacques-labrecque/au-bois-du-rossignolet/world/music/track/smithsonian
Canada,FW08972_204,http://www.folkways.si.edu/memorial-song/world/music/track/smithsonian
Canada,FW03505_101,http://www.folkways.si.edu/kenneth-peacock/who-is-at-my-window-weeping/world/music/track/smithsonian
Canada,FW06929_106,http://www.folkways.si.edu/alan-mills/je-sais-bien-quelque-chose/world/music/track/smithsonian
Canada,FW04312_107,http://www.folkways.si.edu/john-thomas/the-twelve-days-of-christmas-welsh/world/music/track/smithsonian
Canada,FW06923_101,http://www.folkways.si.edu/helene-baillargeon/ou-vas-tu-mon-ptit-garcon/world/music/track/smithsonian
Canada,FW03560_205,http://www.folkways.si.edu/jacques-labrecque/au-chant-de-lalouette/world/music/track/smithsonian
Canada,FW04053_202,http://www.folkways.si.edu/james-brown/the-good-old-state-of-maine/world/music/track/smithsonian
Canada,FW06951_203,http://www.folkways.si.edu/jean-caragnan-aldor-morin-edgar-morin-and-bob-hill/reel-carre/world/music/track/smithsonian
Canada,FW06918_203,http://www.folkways.si.edu/helene-baillargeon-and-alan-mills/le-retour-du-marin/world/music/track/smithsonian
Canada,FW06821_203,http://www.folkways.si.edu/wade-hemsworth/peter-rambeley/world/music/track/smithsonian
Canada,FW03505_102,http://www.folkways.si.edu/kenneth-peacock/bonnie-banks-of-the-virgie-o/world/music/track/smithsonian
Canada,FW04482_107,http://www.folkways.si.edu/royal-david/world/music/track/smithsonian
Canada,FW06923_107,http://www.folkways.si.edu/helene-baillargeon/jai-une-brune/world/music/track/smithsonian
Canada,FW03560_207,http://www.folkways.si.edu/jacques-labrecque/la-perdriole/world/music/track/smithsonian
Canada,FW06535_204,http://www.folkways.si.edu/aime-cagne/la-reel-de-bathurst/world/music/track/smithsonian
Canada,FW04052_108,http://www.folkways.si.edu/john-leahy/johnny-murphy/world/music/track/smithsonian
Canada,FW08764_203,http://www.folkways.si.edu/jack-and-marvin-loewen/trout-festival-waltz/world/music/track/smithsonian
Canada,FWRF120_206,http://www.folkways.si.edu/jean-marie-and-lise-verret/le-quadrille-a-ti-jules-sixieme-partie-la-bistringue-sixth-part-the-bistringue/world/music/track/smithsonian
Canada,FW03505_202,http://www.folkways.si.edu/kenneth-peacock/brown-flour-1926/world/music/track/smithsonian
Canada,FW08972_108,http://www.folkways.si.edu/high-went-up-the-star-in-the-sky/world/music/track/smithsonian
Canada,FW03505_203,http://www.folkways.si.edu/kenneth-peacock/green-shores-of-fogo/world/music/track/smithsonian
Canada,FW06918_205,http://www.folkways.si.edu/helene-baillargeon-and-alan-mills/voila-la-recompense/world/music/track/smithsonian
Canada,FW03505_103,http://www.folkways.si.edu/kenneth-peacock/lots-of-fish-in-bonavist-harbor/world/music/track/smithsonian
Canada,FW03505_201,http://www.folkways.si.edu/kenneth-peacock/woman-of-dover-woman-from-dover/world/music/track/smithsonian
Canada,FW06918_207,http://www.folkways.si.edu/helene-baillargeon-and-alan-mills/le-petit-mousse/world/music/track/smithsonian
Canada,FW08771_108,http://www.folkways.si.edu/alan-mills/harbour-place/world/music/track/smithsonian
Canada,FW04312_110,http://www.folkways.si.edu/andy-halapatz/the-christmas-song-ukrainian/world/music/track/smithsonian
Canada,FW06831_104,http://www.folkways.si.edu/alan-mills/time-to-be-made-a-wife/world/music/track/smithsonian
Canada,FW04312_102,http://www.folkways.si.edu/herbert-sills/o-bury-me-not-on-the-lone-prairie/world/music/track/smithsonian
Canada,FWRF120_205,http://www.folkways.si.edu/jean-marie-and-lise-verret/le-quadrille-a-ti-jules-cinquieme-partie-la-galoppe-fifth-part-the-galop/world/music/track/smithsonian
Canada,FW06951_201,http://www.folkways.si.edu/bob-hill-and-gerard-delorier/cetait-une-petite-vache-noire/world/music/track/smithsonian
Canada,FW03505_104,http://www.folkways.si.edu/kenneth-peacock/bill-wiseman/world/music/track/smithsonian
Canada,FW04482_102,http://www.folkways.si.edu/bidou/world/music/track/smithsonian
Canada,FW04052_109,http://www.folkways.si.edu/sam-campsall/the-shantyboys-alphabet/world/music/track/smithsonian
Canada,FW08771_107,http://www.folkways.si.edu/alan-mills/jack-hinks/world/music/track/smithsonian
Canada,FW06535_203,http://www.folkways.si.edu/aime-cagne/ca-va-venir/world/music/track/smithsonian
Canada,FWRBF114_203,http://www.folkways.si.edu/gabriel-labbe-and-philippe-bruneau/misericorde-misericorde/polka-francaise-french-polka/world/music/track/smithsonian
Canada,FW08972_201,http://www.folkways.si.edu/declaration-of-faiths/world/music/track/smithsonian
Canada,FW04312_207,http://www.folkways.si.edu/dorothy-francis/saulteaux-lullaby/world/music/track/smithsonian
Canada,FW06929_201,http://www.folkways.si.edu/alan-mills/les-raftsmen/world/music/track/smithsonian
Canada,MON00714_202,http://www.folkways.si.edu/alexander-zelkin-and-denise-berard/vla-le-bon-vent-here-comes-the-good-wind/world/music/track/smithsonian
Canada,FW06929_203,http://www.folkways.si.edu/alan-mills/cest-laviron/world/music/track/smithsonian
Canada,FW08771_105,http://www.folkways.si.edu/alan-mills/the-southern-cross/world/music/track/smithsonian
Canada,FW04075_206,http://www.folkways.si.edu/jack-swain/finnegans-wake-version-1/world/music/track/smithsonian
Canada,FW08826_105,http://www.folkways.si.edu/per-norgard/verners-jig/world/music/track/smithsonian
Canada,FW06821_206,http://www.folkways.si.edu/wade-hemsworth/the-blackfly-song/world/music/track/smithsonian
Canada,FW08764_204,http://www.folkways.si.edu/loewen-orchestra/northern-jamboree/world/music/track/smithsonian
Canada,FW08771_205,http://www.folkways.si.edu/alan-mills/trinity-cake/world/music/track/smithsonian
Canada,FW06821_201,http://www.folkways.si.edu/wade-hemsworth/vla-lbon-vent-voila-le-bon-vent/world/music/track/smithsonian
Canada,FW08744_107,http://www.folkways.si.edu/alan-mills/peter-emberley/world/music/track/smithsonian
Canada,FW04005_107,http://www.folkways.si.edu/tom-brandon/the-hobos-grave/world/music/track/smithsonian
Canada,FW04052_103,http://www.folkways.si.edu/o-j-abbott/how-we-got-back-to-the-woods-last-year/world/music/track/smithsonian
Canada,FW04482_202,http://www.folkways.si.edu/chanson-de-mesonges/world/music/track/smithsonian
Canada,FW06535_208,http://www.folkways.si.edu/aime-cagne/le-reel-du-quatrieme/world/music/track/smithsonian
Canada,FW04005_204,http://www.folkways.si.edu/jimmie-hefferman/in-bristol-there-lived-a-fair-lady-in-bristol-there-lived-a-fair-maiden/world/music/track/smithsonian
Canada,FW08826_201,http://www.folkways.si.edu/per-norgard/the-crooked-stovepipe/the-rakes-of-mallow/world/music/track/smithsonian
Canada,FW08744_201,http://www.folkways.si.edu/alan-mills/duffys-hotel/world/music/track/smithsonian
Canada,FW08744_206,http://www.folkways.si.edu/alan-mills/the-banks-of-newfoundland/world/music/track/smithsonian
Canada,FW08764_202,http://www.folkways.si.edu/loewen-orchestra/when-the-iceworms-nest-again/world/music/track/smithsonian
Canada,FW04005_209,http://www.folkways.si.edu/william-towns/what-is-the-life-of-a-man-any-more-than-the-leaves/world/music/track/smithsonian
Canada,FW04312_203,http://www.folkways.si.edu/jim-young/saskatchewan/world/music/track/smithsonian
Canada,FW06821_204,http://www.folkways.si.edu/wade-hemsworth/the-brides-lament/world/music/track/smithsonian
Canada,FW06951_101,http://www.folkways.si.edu/jean-caragnan-aldor-morin-edgar-morin-and-bob-hill/danse-carre/world/music/track/smithsonian
Canada,FWRF120_101,http://www.folkways.si.edu/jean-marie-and-lise-verret/le-piquet-the-fence-post/world/music/track/smithsonian
Canada,FW06831_201,http://www.folkways.si.edu/alan-mills/a-great-big-sea-hove-in-long-beach/world/music/track/smithsonian
Canada,FW04005_110,http://www.folkways.si.edu/martin-mcmanus/sally-greer/world/music/track/smithsonian
Canada,FWRBF114_205,http://www.folkways.si.edu/gabriel-labbe-and-philippe-bruneau/reel-de-riviere-du-loup-the-riviere-du-loup-reel/world/music/track/smithsonian
Canada,FW04005_207,http://www.folkways.si.edu/tom-brandon/the-bold-privateer/world/music/track/smithsonian
China,MON71420_106,http://www.folkways.si.edu/stephen-chun-tao-cheng/song-of-the-hoe-farmers-song/su-wu-tending-the-sheep-medley/world/music/track/smithsonian
China,MON71420_111,http://www.folkways.si.edu/stephen-chun-tao-cheng/looking-at-my-secret-love/world/music/track/smithsonian
China,FW04092_102,http://www.folkways.si.edu/mayinur-and-the-central-national-song-and-dance-troupe/my-friends-are-in-the-country/world/music/track/smithsonian
China,FW04092_206,http://www.folkways.si.edu/aodengaowa-pulejie-and-the-inner-mongolian-art-troupe/meeting-at-the-fair/world/music/track/smithsonian
China,FW04486_205,http://www.folkways.si.edu/gyanahribuzena-mountain-song/world/music/track/smithsonian
China,MON71420_103,http://www.folkways.si.edu/stephen-chun-tao-cheng/flower-drum-song/world/music/track/smithsonian
China,FW04091_201,http://www.folkways.si.edu/baoyong-zhu-and-youheng-xian/the-sun-rises-over-the-mountain/world/music/track/smithsonian
China,FW08877_205,http://www.folkways.si.edu/ellie-mao/the-mule-drivers-song-yunnan/world/music/track/smithsonian
China,FW04091_103,http://www.folkways.si.edu/bingquan-bai-theater-troupe-orch-xian-peoples-song-and-dance/selling-vegetables/selling-the-drought-boat/world/music/track/smithsonian
China,FW04092_105,http://www.folkways.si.edu/mayinur-and-the-central-national-song-and-dance-troupe/the-spring/world/music/track/smithsonian
China,MON71420_105,http://www.folkways.si.edu/stephen-chun-tao-cheng/two-lullabies-purple-bamboo/cantonese-lullaby-medley/world/music/track/smithsonian
China,FW04091_207,http://www.folkways.si.edu/huanhua-hu-opera-company-orch-eastern-china-experimental-yiting-wu/blizzard-in-the-dead-of-winter/world/music/track/smithsonian
China,FW08877_201,http://www.folkways.si.edu/ellie-mao/when-the-gardenias-bloom-szechuan/world/music/track/smithsonian
China,FW04091_108,http://www.folkways.si.edu/shujun-li-company-orchestra-central-experimental-opera/take-a-look-at-the-sweetheart/world/music/track/smithsonian
